timestamp,station,event_type,duration_sec,units_produced,units_defective,cause,shift_date
2026-01-21 06:55:00,Labeling,production,60,37,0,,2026-01-21
2026-01-21 06:56:00,Labeling,production,60,34,0,,2026-01-21
2026-01-21 06:57:00,Labeling,production,60,33,0,,2026-01-21
2026-01-21 06:58:00,Labeling,production,60,30,0,,2026-01-21
2026-01-21 06:59:00,Labeling,production,60,34,1,,2026-01-21
2026-01-21 07:00:00,Labeling,production,60,38,1,,2026-01-21
2026-01-21 07:01:00,Labeling,production,60,33,0,,2026-01-21
2026-01-21 07:02:00,Labeling,production,60,29,0,,2026-01-21
2026-01-21 07:03:00,Labeling,production,60,30,2,,2026-01-21
2026-01-21 07:04:00,Labeling,production,60,30,0,,2026-01-21
2026-01-21 07:05:00,Labeling,production,60,30,0,,2026-01-21
2026-01-21 07:06:00,Labeling,production,60,33,1,,2026-01-21
2026-01-21 07:07:00,Labeling,production,60,36,2,,2026-01-21
2026-01-21 07:08:00,Labeling,production,60,31,0,,2026-01-21
2026-01-21 07:09:00,Labeling,production,60,33,1,,2026-01-21
2026-01-21 07:10:00,Labeling,production,60,35,0,,2026-01-21
2026-01-21 07:11:00,Labeling,production,60,33,0,,2026-01-21
2026-01-21 07:12:00,Labeling,production,60,35,0,,2026-01-21
2026-01-21 07:13:00,Labeling,production,60,31,0,,2026-01-21
2026-01-21 07:14:00,Labeling,production,60,34,0,,2026-01-21
2026-01-21 07:15:00,Labeling,production,60,32,0,,2026-01-21
2026-01-21 07:16:00,Labeling,production,60,36,0,,2026-01-21
2026-01-21 07:17:00,Labeling,production,60,36,0,,2026-01-21
2026-01-21 07:18:00,Labeling,production,60,33,0,,2026-01-21
2026-01-21 07:19:00,Labeling,production,60,29,0,,2026-01-21
2026-01-21 07:20:00,Labeling,production,60,40,0,,2026-01-21
2026-01-21 07:21:00,Labeling,production,60,33,2,,2026-01-21
2026-01-21 07:22:00,Labeling,production,60,36,0,,2026-01-21
2026-01-21 07:23:00,Labeling,production,60,35,0,,2026-01-21
2026-01-21 07:24:00,Labeling,production,60,32,1,,2026-01-21
2026-01-21 07:25:00,Labeling,production,60,33,0,,2026-01-21
2026-01-21 07:26:00,Labeling,production,60,41,0,,2026-01-21
2026-01-21 07:27:00,Labeling,production,60,40,1,,2026-01-21
2026-01-21 07:28:00,Labeling,production,60,34,0,,2026-01-21
2026-01-21 07:29:00,Labeling,production,60,32,0,,2026-01-21
2026-01-21 07:30:00,Labeling,downtime,52,0,0,Sensor misread,2026-01-21
2026-01-21 07:30:52,Labeling,production,60,34,0,,2026-01-21
2026-01-21 07:31:52,Labeling,production,60,32,0,,2026-01-21
2026-01-21 07:32:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 07:33:52,Labeling,production,60,34,0,,2026-01-21
2026-01-21 07:34:52,Labeling,production,60,35,1,,2026-01-21
2026-01-21 07:35:52,Labeling,production,60,34,0,,2026-01-21
2026-01-21 07:36:52,Labeling,production,60,34,0,,2026-01-21
2026-01-21 07:37:52,Labeling,production,60,32,1,,2026-01-21
2026-01-21 07:38:52,Labeling,production,60,32,0,,2026-01-21
2026-01-21 07:39:52,Labeling,production,60,39,0,,2026-01-21
2026-01-21 07:40:52,Labeling,production,60,28,0,,2026-01-21
2026-01-21 07:41:52,Labeling,production,60,35,0,,2026-01-21
2026-01-21 07:42:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 07:43:52,Labeling,production,60,34,1,,2026-01-21
2026-01-21 07:44:52,Labeling,production,60,36,0,,2026-01-21
2026-01-21 07:45:52,Labeling,production,60,38,0,,2026-01-21
2026-01-21 07:46:52,Labeling,production,60,34,0,,2026-01-21
2026-01-21 07:47:52,Labeling,production,60,34,1,,2026-01-21
2026-01-21 07:48:52,Labeling,production,60,39,0,,2026-01-21
2026-01-21 07:49:52,Labeling,production,60,31,0,,2026-01-21
2026-01-21 07:50:52,Labeling,production,60,42,1,,2026-01-21
2026-01-21 07:51:52,Labeling,production,60,31,0,,2026-01-21
2026-01-21 07:52:52,Labeling,production,60,37,0,,2026-01-21
2026-01-21 07:53:52,Labeling,production,60,29,0,,2026-01-21
2026-01-21 07:54:52,Labeling,production,60,32,1,,2026-01-21
2026-01-21 07:55:52,Labeling,production,60,35,0,,2026-01-21
2026-01-21 07:56:52,Labeling,production,60,35,0,,2026-01-21
2026-01-21 07:57:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 07:58:52,Labeling,production,60,31,0,,2026-01-21
2026-01-21 07:59:52,Labeling,production,60,32,0,,2026-01-21
2026-01-21 08:00:52,Labeling,production,60,34,3,,2026-01-21
2026-01-21 08:01:52,Labeling,production,60,34,0,,2026-01-21
2026-01-21 08:02:52,Labeling,production,60,31,0,,2026-01-21
2026-01-21 08:03:52,Labeling,production,60,35,0,,2026-01-21
2026-01-21 08:04:52,Labeling,production,60,32,0,,2026-01-21
2026-01-21 08:05:52,Labeling,production,60,34,0,,2026-01-21
2026-01-21 08:06:52,Labeling,production,60,32,0,,2026-01-21
2026-01-21 08:07:52,Labeling,production,60,35,0,,2026-01-21
2026-01-21 08:08:52,Labeling,production,60,32,0,,2026-01-21
2026-01-21 08:09:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 08:10:52,Labeling,production,60,33,1,,2026-01-21
2026-01-21 08:11:52,Labeling,production,60,35,0,,2026-01-21
2026-01-21 08:12:52,Labeling,production,60,35,0,,2026-01-21
2026-01-21 08:13:52,Labeling,production,60,35,1,,2026-01-21
2026-01-21 08:14:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 08:15:52,Labeling,production,60,36,0,,2026-01-21
2026-01-21 08:16:52,Labeling,production,60,35,1,,2026-01-21
2026-01-21 08:17:52,Labeling,production,60,32,0,,2026-01-21
2026-01-21 08:18:52,Labeling,production,60,30,0,,2026-01-21
2026-01-21 08:19:52,Labeling,production,60,29,0,,2026-01-21
2026-01-21 08:20:52,Labeling,production,60,31,0,,2026-01-21
2026-01-21 08:21:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 08:22:52,Labeling,production,60,31,0,,2026-01-21
2026-01-21 08:23:52,Labeling,production,60,32,0,,2026-01-21
2026-01-21 08:24:52,Labeling,production,60,37,0,,2026-01-21
2026-01-21 08:25:52,Labeling,production,60,35,0,,2026-01-21
2026-01-21 08:26:52,Labeling,production,60,29,1,,2026-01-21
2026-01-21 08:27:52,Labeling,production,60,32,0,,2026-01-21
2026-01-21 08:28:52,Labeling,production,60,28,1,,2026-01-21
2026-01-21 08:29:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 08:30:52,Labeling,production,60,35,0,,2026-01-21
2026-01-21 08:31:52,Labeling,production,60,32,2,,2026-01-21
2026-01-21 08:32:52,Labeling,production,60,40,0,,2026-01-21
2026-01-21 08:33:52,Labeling,production,60,29,0,,2026-01-21
2026-01-21 08:34:52,Labeling,production,60,31,0,,2026-01-21
2026-01-21 08:35:52,Labeling,production,60,45,0,,2026-01-21
2026-01-21 08:36:52,Labeling,production,60,32,0,,2026-01-21
2026-01-21 08:37:52,Labeling,production,60,29,0,,2026-01-21
2026-01-21 08:38:52,Labeling,production,60,31,0,,2026-01-21
2026-01-21 08:39:52,Labeling,production,60,36,0,,2026-01-21
2026-01-21 08:40:52,Labeling,production,60,36,0,,2026-01-21
2026-01-21 08:41:52,Labeling,production,60,32,0,,2026-01-21
2026-01-21 08:42:52,Labeling,production,60,28,0,,2026-01-21
2026-01-21 08:43:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 08:44:52,Labeling,production,60,28,0,,2026-01-21
2026-01-21 08:45:52,Labeling,production,60,31,0,,2026-01-21
2026-01-21 08:46:52,Labeling,production,60,34,0,,2026-01-21
2026-01-21 08:47:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 08:48:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 08:49:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 08:50:52,Labeling,production,60,30,0,,2026-01-21
2026-01-21 08:51:52,Labeling,production,60,34,0,,2026-01-21
2026-01-21 08:52:52,Labeling,production,60,29,0,,2026-01-21
2026-01-21 08:53:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 08:54:52,Labeling,production,60,34,0,,2026-01-21
2026-01-21 08:55:52,Labeling,production,60,31,0,,2026-01-21
2026-01-21 08:56:52,Labeling,production,60,33,2,,2026-01-21
2026-01-21 08:57:52,Labeling,production,60,28,0,,2026-01-21
2026-01-21 08:58:52,Labeling,production,60,29,0,,2026-01-21
2026-01-21 08:59:52,Labeling,production,60,32,0,,2026-01-21
2026-01-21 09:00:52,Labeling,production,60,38,0,,2026-01-21
2026-01-21 09:01:52,Labeling,production,60,30,0,,2026-01-21
2026-01-21 09:02:52,Labeling,production,60,36,0,,2026-01-21
2026-01-21 09:03:52,Labeling,production,60,31,0,,2026-01-21
2026-01-21 09:04:52,Labeling,production,60,36,0,,2026-01-21
2026-01-21 09:05:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 09:06:52,Labeling,production,60,28,0,,2026-01-21
2026-01-21 09:07:52,Labeling,production,60,32,0,,2026-01-21
2026-01-21 09:08:52,Labeling,production,60,34,0,,2026-01-21
2026-01-21 09:09:52,Labeling,production,60,30,1,,2026-01-21
2026-01-21 09:10:52,Labeling,production,60,32,0,,2026-01-21
2026-01-21 09:11:52,Labeling,production,60,32,0,,2026-01-21
2026-01-21 09:12:52,Labeling,production,60,34,0,,2026-01-21
2026-01-21 09:13:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 09:14:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 09:15:52,Labeling,production,60,39,0,,2026-01-21
2026-01-21 09:16:52,Labeling,production,60,29,1,,2026-01-21
2026-01-21 09:17:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 09:18:52,Labeling,production,60,39,0,,2026-01-21
2026-01-21 09:19:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 09:20:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 09:21:52,Labeling,production,60,33,0,,2026-01-21
2026-01-21 09:22:52,Labeling,production,60,29,0,,2026-01-21
2026-01-21 09:23:52,Labeling,production,60,35,0,,2026-01-21
2026-01-21 09:24:52,Labeling,production,60,32,0,,2026-01-21
2026-01-21 09:25:52,Labeling,production,60,30,1,,2026-01-21
2026-01-21 09:26:52,Labeling,downtime,66,0,0,Adhesive fault,2026-01-21
2026-01-21 09:27:58,Labeling,production,60,37,0,,2026-01-21
2026-01-21 09:28:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 09:29:58,Labeling,production,60,35,0,,2026-01-21
2026-01-21 09:30:58,Labeling,production,60,36,0,,2026-01-21
2026-01-21 09:31:58,Labeling,production,60,30,0,,2026-01-21
2026-01-21 09:32:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 09:33:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 09:34:58,Labeling,production,60,36,0,,2026-01-21
2026-01-21 09:35:58,Labeling,production,60,34,0,,2026-01-21
2026-01-21 09:36:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 09:37:58,Labeling,production,60,38,0,,2026-01-21
2026-01-21 09:38:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 09:39:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 09:40:58,Labeling,production,60,34,1,,2026-01-21
2026-01-21 09:41:58,Labeling,production,60,36,1,,2026-01-21
2026-01-21 09:42:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 09:43:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 09:44:58,Labeling,production,60,36,0,,2026-01-21
2026-01-21 09:45:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 09:46:58,Labeling,production,60,30,0,,2026-01-21
2026-01-21 09:47:58,Labeling,production,60,34,0,,2026-01-21
2026-01-21 09:48:58,Labeling,production,60,39,0,,2026-01-21
2026-01-21 09:49:58,Labeling,production,60,31,0,,2026-01-21
2026-01-21 09:50:58,Labeling,production,60,34,0,,2026-01-21
2026-01-21 09:51:58,Labeling,production,60,31,1,,2026-01-21
2026-01-21 09:52:58,Labeling,production,60,34,0,,2026-01-21
2026-01-21 09:53:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 09:54:58,Labeling,production,60,29,0,,2026-01-21
2026-01-21 09:55:58,Labeling,production,60,32,1,,2026-01-21
2026-01-21 09:56:58,Labeling,production,60,36,0,,2026-01-21
2026-01-21 09:57:58,Labeling,production,60,31,2,,2026-01-21
2026-01-21 09:58:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 09:59:58,Labeling,production,60,37,0,,2026-01-21
2026-01-21 10:00:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 10:01:58,Labeling,production,60,37,0,,2026-01-21
2026-01-21 10:02:58,Labeling,production,60,39,0,,2026-01-21
2026-01-21 10:03:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 10:04:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 10:05:58,Labeling,production,60,28,0,,2026-01-21
2026-01-21 10:06:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 10:07:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 10:08:58,Labeling,production,60,31,0,,2026-01-21
2026-01-21 10:09:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 10:10:58,Labeling,production,60,29,0,,2026-01-21
2026-01-21 10:11:58,Labeling,production,60,31,0,,2026-01-21
2026-01-21 10:12:58,Labeling,production,60,27,1,,2026-01-21
2026-01-21 10:13:58,Labeling,production,60,34,1,,2026-01-21
2026-01-21 10:14:58,Labeling,production,60,34,0,,2026-01-21
2026-01-21 10:15:58,Labeling,production,60,42,0,,2026-01-21
2026-01-21 10:16:58,Labeling,production,60,35,0,,2026-01-21
2026-01-21 10:17:58,Labeling,production,60,34,1,,2026-01-21
2026-01-21 10:18:58,Labeling,production,60,36,1,,2026-01-21
2026-01-21 10:19:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 10:20:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 10:21:58,Labeling,production,60,38,2,,2026-01-21
2026-01-21 10:22:58,Labeling,production,60,29,0,,2026-01-21
2026-01-21 10:23:58,Labeling,production,60,33,1,,2026-01-21
2026-01-21 10:24:58,Labeling,production,60,31,1,,2026-01-21
2026-01-21 10:25:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 10:26:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 10:27:58,Labeling,production,60,39,1,,2026-01-21
2026-01-21 10:28:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 10:29:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 10:30:58,Labeling,production,60,34,0,,2026-01-21
2026-01-21 10:31:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 10:32:58,Labeling,production,60,36,1,,2026-01-21
2026-01-21 10:33:58,Labeling,production,60,30,2,,2026-01-21
2026-01-21 10:34:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 10:35:58,Labeling,production,60,30,0,,2026-01-21
2026-01-21 10:36:58,Labeling,production,60,34,0,,2026-01-21
2026-01-21 10:37:58,Labeling,production,60,36,0,,2026-01-21
2026-01-21 10:38:58,Labeling,production,60,34,0,,2026-01-21
2026-01-21 10:39:58,Labeling,production,60,37,1,,2026-01-21
2026-01-21 10:40:58,Labeling,production,60,35,0,,2026-01-21
2026-01-21 10:41:58,Labeling,production,60,31,0,,2026-01-21
2026-01-21 10:42:58,Labeling,production,60,30,1,,2026-01-21
2026-01-21 10:43:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 10:44:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 10:45:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 10:46:58,Labeling,production,60,29,0,,2026-01-21
2026-01-21 10:47:58,Labeling,production,60,31,0,,2026-01-21
2026-01-21 10:48:58,Labeling,production,60,34,0,,2026-01-21
2026-01-21 10:49:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 10:50:58,Labeling,production,60,36,0,,2026-01-21
2026-01-21 10:51:58,Labeling,production,60,38,0,,2026-01-21
2026-01-21 10:52:58,Labeling,production,60,29,0,,2026-01-21
2026-01-21 10:53:58,Labeling,production,60,34,0,,2026-01-21
2026-01-21 10:54:58,Labeling,production,60,35,0,,2026-01-21
2026-01-21 10:55:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 10:56:58,Labeling,production,60,31,1,,2026-01-21
2026-01-21 10:57:58,Labeling,production,60,31,0,,2026-01-21
2026-01-21 10:58:58,Labeling,production,60,34,0,,2026-01-21
2026-01-21 10:59:58,Labeling,production,60,34,0,,2026-01-21
2026-01-21 11:00:58,Labeling,production,60,32,1,,2026-01-21
2026-01-21 11:01:58,Labeling,production,60,34,0,,2026-01-21
2026-01-21 11:02:58,Labeling,production,60,37,0,,2026-01-21
2026-01-21 11:03:58,Labeling,production,60,28,0,,2026-01-21
2026-01-21 11:04:58,Labeling,production,60,34,1,,2026-01-21
2026-01-21 11:05:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 11:06:58,Labeling,production,60,31,0,,2026-01-21
2026-01-21 11:07:58,Labeling,production,60,32,1,,2026-01-21
2026-01-21 11:08:58,Labeling,production,60,35,0,,2026-01-21
2026-01-21 11:09:58,Labeling,production,60,36,1,,2026-01-21
2026-01-21 11:10:58,Labeling,production,60,35,0,,2026-01-21
2026-01-21 11:11:58,Labeling,production,60,29,0,,2026-01-21
2026-01-21 11:12:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 11:13:58,Labeling,production,60,29,0,,2026-01-21
2026-01-21 11:14:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 11:15:58,Labeling,production,60,31,0,,2026-01-21
2026-01-21 11:16:58,Labeling,production,60,31,0,,2026-01-21
2026-01-21 11:17:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 11:18:58,Labeling,production,60,30,0,,2026-01-21
2026-01-21 11:19:58,Labeling,production,60,34,1,,2026-01-21
2026-01-21 11:20:58,Labeling,production,60,37,0,,2026-01-21
2026-01-21 11:21:58,Labeling,production,60,29,0,,2026-01-21
2026-01-21 11:22:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 11:23:58,Labeling,production,60,36,0,,2026-01-21
2026-01-21 11:24:58,Labeling,production,60,39,0,,2026-01-21
2026-01-21 11:25:58,Labeling,production,60,30,0,,2026-01-21
2026-01-21 11:26:58,Labeling,production,60,36,1,,2026-01-21
2026-01-21 11:27:58,Labeling,production,60,28,0,,2026-01-21
2026-01-21 11:28:58,Labeling,production,60,33,1,,2026-01-21
2026-01-21 11:29:58,Labeling,production,60,29,0,,2026-01-21
2026-01-21 11:30:58,Labeling,production,60,30,0,,2026-01-21
2026-01-21 11:31:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 11:32:58,Labeling,production,60,30,0,,2026-01-21
2026-01-21 11:33:58,Labeling,production,60,35,0,,2026-01-21
2026-01-21 11:34:58,Labeling,production,60,37,0,,2026-01-21
2026-01-21 11:35:58,Labeling,production,60,30,0,,2026-01-21
2026-01-21 11:36:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 11:37:58,Labeling,production,60,31,0,,2026-01-21
2026-01-21 11:38:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 11:39:58,Labeling,production,60,31,0,,2026-01-21
2026-01-21 11:40:58,Labeling,production,60,31,0,,2026-01-21
2026-01-21 11:41:58,Labeling,production,60,35,0,,2026-01-21
2026-01-21 11:42:58,Labeling,production,60,37,0,,2026-01-21
2026-01-21 11:43:58,Labeling,production,60,36,0,,2026-01-21
2026-01-21 11:44:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 11:45:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 11:46:58,Labeling,production,60,31,0,,2026-01-21
2026-01-21 11:47:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 11:48:58,Labeling,production,60,36,0,,2026-01-21
2026-01-21 11:49:58,Labeling,production,60,35,0,,2026-01-21
2026-01-21 11:50:58,Labeling,production,60,31,0,,2026-01-21
2026-01-21 11:51:58,Labeling,production,60,36,0,,2026-01-21
2026-01-21 11:52:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 11:53:58,Labeling,production,60,35,2,,2026-01-21
2026-01-21 11:54:58,Labeling,production,60,34,0,,2026-01-21
2026-01-21 11:55:58,Labeling,production,60,33,0,,2026-01-21
2026-01-21 11:56:58,Labeling,production,60,34,0,,2026-01-21
2026-01-21 11:57:58,Labeling,production,60,32,0,,2026-01-21
2026-01-21 11:58:58,Labeling,production,60,37,0,,2026-01-21
2026-01-21 11:59:58,Labeling,downtime,84,0,0,Adhesive fault,2026-01-21
2026-01-21 12:01:22,Labeling,production,60,34,0,,2026-01-21
2026-01-21 12:02:22,Labeling,production,60,32,0,,2026-01-21
2026-01-21 12:03:22,Labeling,production,60,33,0,,2026-01-21
2026-01-21 12:04:22,Labeling,production,60,36,0,,2026-01-21
2026-01-21 12:05:22,Labeling,production,60,36,0,,2026-01-21
2026-01-21 12:06:22,Labeling,production,60,35,0,,2026-01-21
2026-01-21 12:07:22,Labeling,production,60,33,0,,2026-01-21
2026-01-21 12:08:22,Labeling,production,60,38,1,,2026-01-21
2026-01-21 12:09:22,Labeling,production,60,34,0,,2026-01-21
2026-01-21 12:10:22,Labeling,production,60,33,0,,2026-01-21
2026-01-21 12:11:22,Labeling,production,60,36,1,,2026-01-21
2026-01-21 12:12:22,Labeling,production,60,32,0,,2026-01-21
2026-01-21 12:13:22,Labeling,production,60,35,0,,2026-01-21
2026-01-21 12:14:22,Labeling,production,60,32,0,,2026-01-21
2026-01-21 12:15:22,Labeling,production,60,30,0,,2026-01-21
2026-01-21 12:16:22,Labeling,production,60,31,0,,2026-01-21
2026-01-21 12:17:22,Labeling,production,60,32,0,,2026-01-21
2026-01-21 12:18:22,Labeling,production,60,33,0,,2026-01-21
2026-01-21 12:19:22,Labeling,production,60,32,0,,2026-01-21
2026-01-21 12:20:22,Labeling,production,60,33,0,,2026-01-21
2026-01-21 12:21:22,Labeling,production,60,29,0,,2026-01-21
2026-01-21 12:22:22,Labeling,production,60,38,1,,2026-01-21
2026-01-21 12:23:22,Labeling,production,60,30,0,,2026-01-21
2026-01-21 12:24:22,Labeling,production,60,29,0,,2026-01-21
2026-01-21 12:25:22,Labeling,production,60,33,1,,2026-01-21
2026-01-21 12:26:22,Labeling,production,60,28,1,,2026-01-21
2026-01-21 12:27:22,Labeling,production,60,39,0,,2026-01-21
2026-01-21 12:28:22,Labeling,production,60,33,0,,2026-01-21
2026-01-21 12:29:22,Labeling,production,60,44,0,,2026-01-21
2026-01-21 12:30:22,Labeling,production,60,32,0,,2026-01-21
2026-01-21 12:31:22,Labeling,production,60,29,0,,2026-01-21
2026-01-21 12:32:22,Labeling,production,60,31,0,,2026-01-21
2026-01-21 12:33:22,Labeling,production,60,32,0,,2026-01-21
2026-01-21 12:34:22,Labeling,production,60,31,0,,2026-01-21
2026-01-21 12:35:22,Labeling,production,60,34,0,,2026-01-21
2026-01-21 12:36:22,Labeling,production,60,31,0,,2026-01-21
2026-01-21 12:37:22,Labeling,production,60,32,0,,2026-01-21
2026-01-21 12:38:22,Labeling,production,60,33,0,,2026-01-21
2026-01-21 12:39:22,Labeling,production,60,34,0,,2026-01-21
2026-01-21 12:40:22,Labeling,production,60,33,0,,2026-01-21
2026-01-21 12:41:22,Labeling,production,60,34,0,,2026-01-21
2026-01-21 12:42:22,Labeling,production,60,31,0,,2026-01-21
2026-01-21 12:43:22,Labeling,production,60,32,1,,2026-01-21
2026-01-21 12:44:22,Labeling,production,60,29,0,,2026-01-21
2026-01-21 12:45:22,Labeling,production,60,34,0,,2026-01-21
2026-01-21 12:46:22,Labeling,production,60,35,2,,2026-01-21
2026-01-21 12:47:22,Labeling,production,60,35,0,,2026-01-21
2026-01-21 12:48:22,Labeling,production,60,31,0,,2026-01-21
2026-01-21 12:49:22,Labeling,production,60,34,0,,2026-01-21
2026-01-21 12:50:22,Labeling,production,60,35,1,,2026-01-21
2026-01-21 12:51:22,Labeling,production,60,32,0,,2026-01-21
2026-01-21 12:52:22,Labeling,production,60,35,0,,2026-01-21
2026-01-21 12:53:22,Labeling,production,60,34,0,,2026-01-21
2026-01-21 12:54:22,Labeling,production,60,33,0,,2026-01-21
2026-01-21 12:55:22,Labeling,production,60,34,1,,2026-01-21
2026-01-21 12:56:22,Labeling,production,60,37,0,,2026-01-21
2026-01-21 12:57:22,Labeling,production,60,37,0,,2026-01-21
2026-01-21 12:58:22,Labeling,production,60,32,0,,2026-01-21
2026-01-21 12:59:22,Labeling,production,60,36,0,,2026-01-21
2026-01-21 13:00:22,Labeling,production,60,35,0,,2026-01-21
2026-01-21 13:01:22,Labeling,production,60,31,0,,2026-01-21
2026-01-21 13:02:22,Labeling,production,60,35,0,,2026-01-21
2026-01-21 13:03:22,Labeling,production,60,32,0,,2026-01-21
2026-01-21 13:04:22,Labeling,production,60,33,0,,2026-01-21
2026-01-21 13:05:22,Labeling,production,60,34,0,,2026-01-21
2026-01-21 13:06:22,Labeling,production,60,32,0,,2026-01-21
2026-01-21 13:07:22,Labeling,production,60,30,0,,2026-01-21
2026-01-21 13:08:22,Labeling,production,60,33,0,,2026-01-21
2026-01-21 13:09:22,Labeling,production,60,29,0,,2026-01-21
2026-01-21 13:10:22,Labeling,production,60,37,0,,2026-01-21
2026-01-21 13:11:22,Labeling,production,60,37,0,,2026-01-21
2026-01-21 13:12:22,Labeling,production,60,34,0,,2026-01-21
2026-01-21 13:13:22,Labeling,production,60,39,1,,2026-01-21
2026-01-21 13:14:22,Labeling,production,60,30,0,,2026-01-21
2026-01-21 13:15:22,Labeling,production,60,33,0,,2026-01-21
2026-01-21 13:16:22,Labeling,production,60,38,1,,2026-01-21
2026-01-21 13:17:22,Labeling,production,60,35,0,,2026-01-21
2026-01-21 13:18:22,Labeling,production,60,33,0,,2026-01-21
2026-01-21 13:19:22,Labeling,production,60,32,0,,2026-01-21
2026-01-21 13:20:22,Labeling,production,60,36,0,,2026-01-21
2026-01-21 13:21:22,Labeling,production,60,32,0,,2026-01-21
2026-01-21 13:22:22,Labeling,production,60,35,0,,2026-01-21
2026-01-21 13:23:22,Labeling,production,60,34,0,,2026-01-21
2026-01-21 13:24:22,Labeling,production,60,31,0,,2026-01-21
2026-01-21 13:25:22,Labeling,production,60,33,0,,2026-01-21
2026-01-21 13:26:22,Labeling,production,60,35,0,,2026-01-21
2026-01-21 13:27:22,Labeling,production,60,29,0,,2026-01-21
2026-01-21 13:28:22,Labeling,production,60,33,0,,2026-01-21
2026-01-21 13:29:22,Labeling,production,60,32,1,,2026-01-21
2026-01-21 13:30:22,Labeling,production,60,32,0,,2026-01-21
2026-01-21 13:31:22,Labeling,production,60,31,1,,2026-01-21
2026-01-21 13:32:22,Labeling,production,60,31,0,,2026-01-21
2026-01-21 13:33:22,Labeling,production,60,35,0,,2026-01-21
2026-01-21 13:34:22,Labeling,production,60,31,1,,2026-01-21
2026-01-21 13:35:22,Labeling,production,60,32,0,,2026-01-21
2026-01-21 13:36:22,Labeling,production,60,32,0,,2026-01-21
2026-01-21 13:37:22,Labeling,production,60,33,1,,2026-01-21
2026-01-21 13:38:22,Labeling,production,60,33,0,,2026-01-21
2026-01-21 13:39:22,Labeling,production,60,32,1,,2026-01-21
2026-01-21 13:40:22,Labeling,production,60,32,1,,2026-01-21
2026-01-21 13:41:22,Labeling,production,60,35,0,,2026-01-21
2026-01-21 13:42:22,Labeling,production,60,29,0,,2026-01-21
2026-01-21 13:43:22,Labeling,production,60,33,0,,2026-01-21
